customerID,gender,AgeGroup,Partner,CLTV,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling,PaymentMethod,tenure,MonthlyCharges,TotalCharges,Contract,Churn Reason,Churn
5701-GUXDC,Female,Under 30,True,2519,False,No phone service,DSL,Yes,No,Yes,No,No,No,False,Credit card (automatic),26,35.4,978.6,One year,-,False
7284-ZZLOH,Male,Middle Age (30–59),True,2929,True,No,DSL,Yes,No,Yes,No,No,No,False,Credit card (automatic),45,53.3,2296.25,Two year,-,False
9919-KNPOO,Female,Middle Age (30–59),True,2058,True,Yes,Fiber optic,No,No,No,No,Yes,Yes,True,Electronic check,21,94.3,1948.35,Month-to-month,-,False
6784-XYJAE,Female,Middle Age (30–59),False,4770,True,Yes,DSL,No,No,Yes,No,No,No,False,Electronic check,36,55.8,1941.5,One year,-,False
9699-UBQFS,Female,Senior (≥ 60),True,4745,True,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,True,Electronic check,43,94.5,4156.8,Month-to-month,-,False
9700-ZCLOT,Male,Middle Age (30–59),False,3922,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,False,Mailed check,2,20.0,32.7,Month-to-month,-,False
3757-NJYBX,Male,Senior (≥ 60),True,4113,True,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,False,Bank transfer (automatic),32,106.35,3520.75,Month-to-month,Moved,True
9169-BSVIN,Male,Under 30,False,3521,True,Yes,DSL,No,No,Yes,No,Yes,Yes,False,Bank transfer (automatic),12,74.75,827.05,Month-to-month,-,False
2359-KMGLI,Male,Middle Age (30–59),False,4418,True,Yes,Fiber optic,No,Yes,No,No,No,No,True,Electronic check,24,80.25,1861.5,Month-to-month,Competitor had better devices,True
2931-XIQBR,Female,Middle Age (30–59),True,5905,True,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,False,Mailed check,50,103.05,5153.5,One year,-,False
0580-PIQHM,Female,Under 30,True,3275,True,Yes,Fiber optic,Yes,Yes,Yes,No,No,Yes,True,Bank transfer (automatic),41,101.6,3930.55,One year,-,False
4070-OKWVH,Female,Middle Age (30–59),True,6212,True,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,False,Bank transfer (automatic),52,94.6,5025.8,Month-to-month,-,False
8473-VUVJN,Male,Senior (≥ 60),False,5443,True,Yes,Fiber optic,No,No,No,No,No,No,True,Electronic check,1,73.65,73.65,Month-to-month,Attitude of service provider,True
6425-YQLLO,Female,Senior (≥ 60),True,6117,True,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,True,Credit card (automatic),66,105.95,6975.25,One year,Don't know,True
7379-FNIUJ,Male,Middle Age (30–59),False,4855,True,No,Fiber optic,Yes,Yes,No,No,Yes,Yes,False,Electronic check,2,100.2,198.5,Month-to-month,-,False
3675-YDUPJ,Male,Under 30,False,3768,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,True,Mailed check,10,19.85,193.05,Month-to-month,-,False
8044-BGWPI,Male,Middle Age (30–59),True,5209,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,True,Electronic check,12,21.15,306.05,Month-to-month,-,False
7839-QRKXN,Female,Middle Age (30–59),False,4197,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,True,Mailed check,1,20.2,20.2,Month-to-month,Long distance charges,True
4988-IQIGL,Male,Senior (≥ 60),False,4403,True,Yes,Fiber optic,No,No,No,No,No,No,True,Electronic check,1,75.35,75.35,Month-to-month,Attitude of support person,True
5724-BIDBU,Male,Under 30,True,5601,True,Yes,DSL,Yes,No,No,No,No,No,True,Electronic check,49,55.35,2633.95,One year,-,False
9087-EYCPR,Female,Middle Age (30–59),False,6355,True,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,False,Mailed check,60,25.0,1505.05,Two year,-,False
6119-SPUDB,Male,Middle Age (30–59),False,2653,False,No phone service,DSL,Yes,No,Yes,Yes,No,No,False,Mailed check,46,38.25,1755.35,Two year,-,False
0268-QKIWO,Female,Middle Age (30–59),False,2647,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,False,Electronic check,3,19.75,58.85,Month-to-month,Attitude of support person,True
6377-KSLXC,Male,Middle Age (30–59),False,4281,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,False,Mailed check,5,19.95,107.05,Month-to-month,-,False
6437-UDQJM,Female,Senior (≥ 60),True,4999,True,Yes,DSL,Yes,Yes,Yes,No,Yes,Yes,True,Credit card (automatic),72,84.1,6129.65,Two year,-,False
8630-QSGXK,Male,Middle Age (30–59),True,4708,True,Yes,DSL,No,No,No,Yes,Yes,Yes,True,Bank transfer (automatic),51,75.2,3901.25,Two year,-,False
6082-GLJIX,Male,Middle Age (30–59),False,4769,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,False,Mailed check,18,19.25,331.35,Month-to-month,-,False
3027-ZTDHO,Male,Under 30,False,5951,True,No,Fiber optic,No,No,No,No,Yes,Yes,True,Electronic check,1,89.9,89.9,Month-to-month,Don't know,True
9957-YODKZ,Male,Senior (≥ 60),True,5611,True,Yes,Fiber optic,No,No,Yes,No,No,No,True,Electronic check,6,80.8,457.1,Month-to-month,-,False
1400-WIVLL,Male,Middle Age (30–59),True,4687,True,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,False,Electronic check,57,107.95,5969.85,Two year,-,False
1213-NGCUN,Female,Middle Age (30–59),False,4248,True,No,DSL,No,No,No,Yes,No,No,True,Bank transfer (automatic),6,49.65,267.35,Month-to-month,Lack of self-service on Website,True
5666-CYCYZ,Female,Under 30,False,5352,True,Yes,Fiber optic,No,No,No,Yes,No,Yes,True,Electronic check,24,89.55,2259.35,Month-to-month,-,False
3834-XUIFC,Male,Under 30,False,3905,True,Yes,Fiber optic,No,No,No,No,No,Yes,True,Mailed check,7,85.2,602.55,Month-to-month,Attitude of support person,True
1937-OTUKY,Female,Middle Age (30–59),True,4332,True,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,No,True,Bank transfer (automatic),72,98.2,7015.9,Two year,-,False
1383-EZRWL,Female,Middle Age (30–59),False,5595,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,False,Mailed check,7,20.05,164.85,Month-to-month,Moved,True
0093-XWZFY,Male,Middle Age (30–59),False,2832,True,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,True,Credit card (automatic),40,104.5,4036.85,Month-to-month,Competitor had better devices,True
3279-DYZQM,Male,Under 30,True,5497,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,False,Mailed check,71,19.45,1378.45,Two year,-,False
7634-HLQJR,Female,Middle Age (30–59),True,3260,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,False,Credit card (automatic),47,20.05,1016.7,Two year,-,False
5716-EZXZN,Female,Middle Age (30–59),True,5878,True,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,No,True,Credit card (automatic),65,99.05,6416.7,Two year,-,False
4822-RVYBB,Male,Senior (≥ 60),False,5906,True,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,True,Electronic check,8,100.6,819.4,Month-to-month,Attitude of support person,True
0328-GRPMV,Female,Middle Age (30–59),False,3706,True,No,Fiber optic,No,No,No,No,No,No,True,Electronic check,1,70.1,70.1,Month-to-month,Competitor had better devices,True
6586-PSJOX,Male,Middle Age (30–59),False,3608,True,No,DSL,No,No,Yes,Yes,No,No,False,Credit card (automatic),15,55.2,864.55,One year,-,False
6100-FJZDG,Male,Middle Age (30–59),True,2403,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,True,Bank transfer (automatic),26,20.05,505.9,One year,-,False
1371-OJCEK,Female,Under 30,False,4200,True,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,False,Bank transfer (automatic),48,24.35,1133.7,One year,-,False
7114-AEOZE,Female,Middle Age (30–59),False,6213,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,False,Bank transfer (automatic),60,19.85,1128.1,Two year,-,False
1353-LJWEM,Male,Under 30,False,2726,True,No,DSL,No,Yes,Yes,Yes,No,No,True,Electronic check,11,60.9,688.5,Month-to-month,-,False
8582-KRHPJ,Male,Middle Age (30–59),False,5629,False,No phone service,DSL,Yes,Yes,No,No,No,No,True,Mailed check,50,35.0,1782.4,Month-to-month,-,False
2603-HVKCG,Male,Under 30,False,2025,True,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,True,Electronic check,31,101.4,3143.65,Month-to-month,-,False
4983-CCWMC,Male,Middle Age (30–59),False,5487,True,No,Fiber optic,No,No,No,No,No,No,True,Mailed check,3,69.6,207.4,Month-to-month,-,False
5916-QEWPT,Female,Middle Age (30–59),True,2798,True,No,DSL,No,No,Yes,No,Yes,Yes,False,Credit card (automatic),2,69.0,147.8,Month-to-month,-,False
7305-ZWMAJ,Male,Middle Age (30–59),True,2492,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,False,Credit card (automatic),30,20.7,587.1,One year,-,False
2833-SLKDQ,Male,Under 30,False,4094,True,No,DSL,No,No,No,No,No,No,False,Mailed check,1,45.05,45.05,Month-to-month,Competitor had better devices,True
3518-FSTWG,Male,Senior (≥ 60),True,4086,True,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,True,Bank transfer (automatic),72,109.55,7920.7,Two year,-,False
4304-XUMGI,Male,Senior (≥ 60),True,6084,True,Yes,DSL,Yes,Yes,Yes,No,No,Yes,True,Bank transfer (automatic),50,75.15,3822.45,Two year,-,False
4062-HBMOS,Male,Middle Age (30–59),False,5432,True,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,True,Electronic check,52,103.05,5364.8,Month-to-month,-,False
2977-CEBSX,Female,Middle Age (30–59),False,5813,True,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,True,Credit card (automatic),66,90.05,5965.95,Two year,-,False
4074-SJFFA,Female,Middle Age (30–59),False,2614,True,No,DSL,No,No,No,No,No,Yes,True,Mailed check,1,54.75,54.75,Month-to-month,Network reliability,True
7880-XSOJX,Male,Middle Age (30–59),False,4282,False,No phone service,DSL,Yes,Yes,No,Yes,No,No,False,Mailed check,4,42.4,146.4,Month-to-month,-,False
5095-ETBRJ,Female,Under 30,True,4702,True,No,DSL,Yes,Yes,No,Yes,No,No,False,Mailed check,55,56.8,3112.05,Two year,-,False
0289-IVARM,Female,Middle Age (30–59),False,3463,True,No,DSL,Yes,Yes,Yes,No,No,No,False,Electronic check,35,60.55,1982.6,Month-to-month,-,False
3882-IYOIJ,Female,Middle Age (30–59),True,5328,True,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,False,Credit card (automatic),60,115.25,6758.45,Two year,-,False
3058-HJCUY,Male,Middle Age (30–59),True,2098,True,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,True,Electronic check,41,102.6,4213.35,One year,Competitor had better devices,True
6551-ZCOTS,Male,Senior (≥ 60),False,5756,True,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,True,Bank transfer (automatic),33,24.9,847.8,One year,-,False
2511-ALLCS,Female,Middle Age (30–59),True,5998,True,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,False,Bank transfer (automatic),35,24.3,821.6,Two year,-,False
7110-BDTWG,Female,Middle Age (30–59),True,6302,False,No phone service,DSL,No,No,Yes,Yes,No,Yes,True,Electronic check,71,47.05,3263.6,Two year,-,False
6253-WRFHY,Male,Middle Age (30–59),True,4741,True,No,DSL,No,No,No,No,Yes,Yes,True,Electronic check,13,64.75,877.35,One year,-,False
3521-MNKLV,Male,Under 30,False,5832,True,No,DSL,No,No,Yes,No,No,No,True,Mailed check,24,49.7,1167.8,Month-to-month,-,False
6419-ZTTLE,Male,Senior (≥ 60),True,3418,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,True,Electronic check,23,20.75,485.2,One year,-,False
4652-ODEVH,Male,Middle Age (30–59),True,3586,True,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,False,Mailed check,45,24.45,1088.25,Two year,-,False
3795-CAWEX,Male,Under 30,True,6116,True,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,True,Credit card (automatic),70,116.55,8152.3,Two year,-,False
7268-IGMFD,Male,Senior (≥ 60),False,3728,True,Yes,Fiber optic,No,No,Yes,Yes,Yes,No,False,Bank transfer (automatic),18,93.9,1743.9,Month-to-month,-,False
1228-FZFRV,Male,Middle Age (30–59),True,5536,True,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,False,Credit card (automatic),50,105.95,5341.8,Month-to-month,Extra data charges,True
0221-WMXNQ,Male,Senior (≥ 60),False,4033,True,No,Fiber optic,Yes,No,No,No,No,No,False,Electronic check,4,75.35,273.4,Month-to-month,-,False
7365-BVCJH,Male,Middle Age (30–59),False,3145,False,No phone service,DSL,No,No,No,No,No,No,True,Electronic check,1,24.4,24.4,Month-to-month,-,False
0112-QAWRZ,Male,Middle Age (30–59),True,5560,True,Yes,Fiber optic,No,No,Yes,No,Yes,No,True,Bank transfer (automatic),16,90.8,1442.2,Month-to-month,-,False
2019-HDCZY,Male,Middle Age (30–59),True,4004,True,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,False,Electronic check,63,102.6,6296.75,Two year,-,False
6990-YNRIO,Male,Middle Age (30–59),True,6120,True,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,False,Bank transfer (automatic),65,108.65,6937.95,Two year,Attitude of support person,True
8089-UZWLX,Female,Senior (≥ 60),False,4113,True,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,False,Bank transfer (automatic),71,104.05,7413.55,Two year,-,False
8466-PZBLH,Male,Middle Age (30–59),True,4743,True,Yes,Fiber optic,Yes,No,No,Yes,Yes,Yes,False,Bank transfer (automatic),67,104.6,6885.75,Two year,-,False
3717-LNXKW,Male,Middle Age (30–59),True,3676,True,Yes,Fiber optic,Yes,No,No,No,Yes,No,False,Bank transfer (automatic),38,91.7,3479.05,Month-to-month,-,False
1796-JANOW,Female,Middle Age (30–59),False,4079,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,False,Mailed check,2,19.95,38.15,Month-to-month,-,False
6769-DCQLI,Male,Under 30,False,4630,True,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,True,Bank transfer (automatic),52,105.0,5426.85,One year,Don't know,True
4430-YHXGG,Female,Under 30,False,2616,True,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,True,Mailed check,4,25.45,84.2,Month-to-month,-,False
7013-PSXHK,Female,Middle Age (30–59),False,2047,True,Yes,DSL,No,No,Yes,Yes,Yes,Yes,True,Mailed check,40,80.75,3208.65,One year,-,False
7551-JOHTI,Female,Middle Age (30–59),False,5211,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,False,Mailed check,1,19.5,19.5,Month-to-month,Attitude of support person,True
3120-FAZKD,Male,Under 30,True,4039,True,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,True,Bank transfer (automatic),54,24.05,1230.9,Two year,-,False
4139-SUGLD,Male,Middle Age (30–59),True,2067,False,No phone service,DSL,Yes,No,No,Yes,No,No,False,Bank transfer (automatic),31,35.4,1077.5,Month-to-month,Attitude of service provider,True
9365-SRSZE,Male,Senior (≥ 60),True,2534,True,No,Fiber optic,No,No,No,No,No,No,True,Electronic check,27,70.55,1943.9,Month-to-month,-,False
4450-DLLMH,Male,Middle Age (30–59),False,2274,True,No,Fiber optic,No,No,No,No,No,No,True,Credit card (automatic),2,71.3,157.75,Month-to-month,-,False
9774-NRNAU,Male,Senior (≥ 60),True,5352,True,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,True,Bank transfer (automatic),27,84.8,2309.55,Month-to-month,-,False
0887-HJGAR,Male,Middle Age (30–59),False,2295,True,No,DSL,No,No,No,No,No,No,True,Mailed check,1,45.7,45.7,Month-to-month,Competitor offered higher download speeds,True
2560-QTSBS,Female,Under 30,True,4152,True,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,True,Bank transfer (automatic),72,23.3,1623.15,One year,-,False
9732-EQMWY,Female,Under 30,True,4725,True,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,False,Electronic check,49,99.4,5025.0,Month-to-month,-,False
3763-GCZHZ,Male,Under 30,True,5504,True,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,True,Electronic check,66,104.05,6890.0,One year,Competitor offered more data,True
6728-VOIFY,Female,Under 30,True,5016,True,No,Fiber optic,No,Yes,No,No,Yes,Yes,True,Electronic check,63,96.0,6109.75,One year,-,False
2696-ECXKC,Female,Middle Age (30–59),True,6153,True,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,False,Mailed check,55,100.9,5448.6,One year,-,False
2454-RPBRZ,Female,Senior (≥ 60),True,2709,True,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,True,Electronic check,12,98.1,1060.2,Month-to-month,Service dissatisfaction,True
1841-YSJGV,Male,Middle Age (30–59),True,6258,True,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,True,Credit card (automatic),72,109.95,7852.4,Two year,-,False
4853-OITSN,Male,Middle Age (30–59),True,2576,True,Yes,Fiber optic,Yes,No,No,No,No,Yes,True,Electronic check,5,89.15,413.25,Month-to-month,-,False
6217-KDYWC,Male,Middle Age (30–59),False,4393,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,True,Mailed check,57,19.6,1170.55,Two year,-,False
0708-SJDIS,Female,Middle Age (30–59),False,5567,True,Yes,DSL,No,No,No,Yes,Yes,No,False,Mailed check,34,65.0,2157.5,Month-to-month,-,False
5898-IGSLP,Male,Middle Age (30–59),True,2132,True,Yes,Fiber optic,Yes,No,Yes,Yes,No,No,False,Electronic check,31,89.3,2823.0,Month-to-month,-,False
8042-JVNFH,Male,Under 30,False,5730,True,No,Fiber optic,No,No,No,No,No,No,True,Mailed check,1,71.35,71.35,Month-to-month,Attitude of support person,True
9359-UGBTK,Female,Middle Age (30–59),False,4910,True,No,DSL,Yes,No,Yes,Yes,No,Yes,True,Bank transfer (automatic),67,72.35,4991.5,One year,-,False
6702-OHFWR,Male,Senior (≥ 60),False,4972,False,No phone service,DSL,No,Yes,Yes,No,No,Yes,True,Electronic check,1,43.3,43.3,Month-to-month,Poor expertise of online support,True
4432-ADRLB,Male,Middle Age (30–59),False,4655,True,No,DSL,No,No,No,No,No,No,False,Mailed check,2,44.65,74.9,Month-to-month,Competitor made better offer,True
6257-RJOHI,Male,Middle Age (30–59),False,4521,True,No,DSL,No,No,No,Yes,No,No,True,Mailed check,4,50.8,202.3,Month-to-month,-,False
